[2026-05-06 14:08:50] GAME CREATED
[2026-05-06 14:08:56] PLAYER JOINED: chetan as red
[2026-05-06 14:14:19] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 14:14:19] MOVE chetan (red): 29→28 [0.2ms]
[2026-05-06 14:14:19] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 14:14:19] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 14:14:20] MOVE asha (blue): 104→106 [0.3ms]
[2026-05-06 14:14:20] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 14:14:20] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 14:14:20] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 14:14:20] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 14:14:20] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 14:14:20] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 14:14:21] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 14:14:21] MOVE asha (blue): 93→92 [0.2ms]
[2026-05-06 14:14:21] MOVE chetan (red): 27→14 [0.2ms]
[2026-05-06 14:14:21] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 14:14:21] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 14:14:22] MOVE asha (blue): 92→105 [0.2ms]
[2026-05-06 14:14:22] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 14:14:22] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 14:14:22] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 14:14:22] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 14:14:22] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 14:14:22] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 14:14:23] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 14:14:23] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 14:14:23] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 14:14:23] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 14:14:23] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 14:14:23] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 14:14:24] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 14:14:24] MOVE asha (blue): 91→103 [0.4ms]
[2026-05-06 14:14:24] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 14:14:24] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 14:14:24] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 14:14:24] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 14:14:24] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 14:14:25] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 14:14:25] MOVE chetan (red): 14→13 [0.2ms]
[2026-05-06 14:14:25] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 14:14:25] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 14:14:25] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 14:14:25] MOVE chetan (red): 26→27 [0.2ms]
[2026-05-06 14:14:26] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 14:14:26] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 14:14:26] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 14:14:26] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 14:14:26] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 14:14:26] MOVE chetan (red): 15→16 [0.2ms]
[2026-05-06 14:14:27] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 14:14:27] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 14:14:27] MOVE asha (blue): 91→103 [0.2ms]
[2026-05-06 14:14:27] MOVE chetan (red): 17→18 [0.2ms]
[2026-05-06 14:14:27] MOVE asha (blue): 102→104 [0.1ms]
[2026-05-06 14:14:27] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 14:14:28] MOVE asha (blue): 103→105 [0.1ms]
[2026-05-06 14:14:28] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 14:14:28] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 14:14:28] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 14:14:28] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 14:14:28] MOVE chetan (red): 30→29 [0.2ms]
[2026-05-06 14:14:29] MOVE asha (blue): 106→105 [0.3ms]
[2026-05-06 14:14:29] MOVE chetan (red): 29→28 [0.2ms]
[2026-05-06 14:14:29] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 14:14:29] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 14:14:29] MOVE asha (blue): 105→107 [8.5ms]
[2026-05-06 14:14:29] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 14:14:30] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 14:14:30] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 14:14:30] MOVE asha (blue): 107→94 [0.1ms]
[2026-05-06 14:14:30] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 14:14:30] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 14:14:30] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 14:14:31] MOVE asha (blue): 94→93 [0.2ms]
[2026-05-06 14:14:31] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 14:14:31] MOVE asha (blue): 92→105 [0.1ms]
[2026-05-06 14:14:31] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 14:14:31] MOVE asha (blue): 93→106 [0.1ms]
[2026-05-06 14:14:32] MOVE chetan (red): 15→16 [0.2ms]
[2026-05-06 14:14:32] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 14:14:32] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 14:14:32] MOVE asha (blue): 106→105 [0.2ms]
[2026-05-06 14:14:33] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 14:14:33] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 14:14:33] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 14:14:33] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 14:14:33] MOVE chetan (red): 19→31 [0.3ms]
[2026-05-06 14:14:33] MOVE asha (blue): 106→93 [0.1ms]
[2026-05-06 14:14:33] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 14:14:33] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 14:14:34] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 14:14:34] MOVE asha (blue): 93→92 [0.1ms]
[2026-05-06 14:14:34] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 14:14:34] MOVE asha (blue): 103→102 [0.3ms]
[2026-05-06 14:14:34] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 14:14:35] MOVE asha (blue): 92→105 [0.1ms]
[2026-05-06 14:14:35] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 14:14:35] MOVE asha (blue): 102→89 [0.2ms]
[2026-05-06 14:14:35] MOVE chetan (red): 14→13 [0.3ms]
[2026-05-06 14:14:35] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 14:14:35] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 14:14:36] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 14:14:36] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 14:14:36] MOVE asha (blue): 104→103 [0.1ms]
[2026-05-06 14:14:36] MOVE chetan (red): 27→14 [0.2ms]
[2026-05-06 14:14:36] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 14:14:36] MOVE chetan (red): 14→15 [0.1ms]
[2026-05-06 14:14:37] MOVE asha (blue): 103→102 [0.2ms]
[2026-05-06 14:14:37] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 14:14:37] MOVE asha (blue): 91→103 [0.3ms]
[2026-05-06 14:14:38] MOVE chetan (red): 16→17 [0.2ms]
[2026-05-06 14:14:38] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 14:14:38] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 14:14:38] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 14:14:38] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 14:14:38] MOVE asha (blue): 89→90 [0.7ms]
[2026-05-06 14:14:39] MOVE chetan (red): 19→31 [0.2ms]
[2026-05-06 14:14:39] MOVE asha (blue): 102→89 [0.1ms]
[2026-05-06 14:14:39] MOVE chetan (red): 31→30 [0.1ms]
[2026-05-06 14:14:39] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 14:14:39] MOVE chetan (red): 30→29 [0.3ms]
[2026-05-06 14:14:39] MOVE asha (blue): 89→90 [0.1ms]
[2026-05-06 14:14:40] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 14:14:40] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 14:14:40] MOVE chetan (red): 28→15 [0.2ms]
[2026-05-06 14:14:40] MOVE asha (blue): 90→91 [0.1ms]
[2026-05-06 14:14:40] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 14:14:40] MOVE asha (blue): 103→102 [0.1ms]
[2026-05-06 14:14:41] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 14:14:41] MOVE asha (blue): 91→103 [0.1ms]
[2026-05-06 14:14:41] MOVE chetan (red): 13→26 [0.2ms]
[2026-05-06 14:14:41] MOVE asha (blue): 102→104 [0.2ms]
[2026-05-06 14:14:41] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 14:14:41] MOVE asha (blue): 103→105 [0.1ms]
[2026-05-06 14:14:42] MOVE chetan (red): 27→14 [0.3ms]
[2026-05-06 14:14:42] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 14:14:42] MOVE chetan (red): 14→15 [0.2ms]
[2026-05-06 14:14:42] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 14:14:42] MOVE chetan (red): 15→16 [0.1ms]
[2026-05-06 14:14:43] MOVE asha (blue): 106→105 [0.2ms]
[2026-05-06 14:14:43] MOVE chetan (red): 16→17 [0.1ms]
[2026-05-06 14:14:43] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 14:14:43] MOVE chetan (red): 17→18 [0.1ms]
[2026-05-06 14:14:43] MOVE asha (blue): 105→107 [0.1ms]
[2026-05-06 14:14:44] MOVE chetan (red): 18→19 [0.1ms]
[2026-05-06 14:14:44] MOVE asha (blue): 106→93 [0.3ms]
[2026-05-06 14:14:44] MOVE chetan (red): 19→31 [0.1ms]
[2026-05-06 14:14:44] MOVE asha (blue): 107→94 [0.1ms]
[2026-05-06 14:14:44] MOVE chetan (red): 31→30 [0.2ms]
[2026-05-06 14:14:45] MOVE asha (blue): 93→92 [0.2ms]
[2026-05-06 14:14:45] MOVE chetan (red): 30→29 [0.1ms]
[2026-05-06 14:14:45] MOVE asha (blue): 94→93 [0.2ms]
[2026-05-06 14:14:45] MOVE chetan (red): 29→28 [0.1ms]
[2026-05-06 14:14:45] MOVE asha (blue): 92→105 [0.1ms]
[2026-05-06 14:14:45] MOVE chetan (red): 28→15 [0.1ms]
[2026-05-06 14:14:46] MOVE asha (blue): 93→106 [0.1ms]
[2026-05-06 14:14:46] MOVE chetan (red): 15→14 [0.1ms]
[2026-05-06 14:14:46] MOVE asha (blue): 105→104 [0.1ms]
[2026-05-06 14:14:46] MOVE chetan (red): 14→13 [0.1ms]
[2026-05-06 14:14:46] MOVE asha (blue): 106→105 [0.1ms]
[2026-05-06 14:14:46] MOVE chetan (red): 13→26 [0.1ms]
[2026-05-06 14:14:47] MOVE asha (blue): 104→106 [0.1ms]
[2026-05-06 14:14:47] MOVE chetan (red): 26→27 [0.1ms]
[2026-05-06 14:14:47] MOVE asha (blue): 105→104 [0.2ms]
[2026-05-06 14:14:47] MOVE chetan (red): 27→14 [0.1ms]
[2026-05-06 14:14:47] MOVE asha (blue): 106→93 [0.2ms]
[2026-05-06 14:14:47] MOVE chetan (red): 14→15 [0.2ms]
[2026-05-06 14:14:48] MOVE asha (blue): 104→103 [0.2ms]
[2026-05-06 14:14:48] MOVE chetan (red): 15→16 [0.2ms]
[2026-05-06 14:14:48] MOVE asha (blue): 93→92 [0.2ms]
[2026-05-06 14:14:48] MOVE chetan (red): 16→17 [0.2ms]
[2026-05-06 14:14:48] MOVE asha (blue): 103→102 [0.1ms]
